                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     57,                 2.3671,                 1.1798,                0.80415,                 2.2809,                 1.1431,                0.82003,                0.69507,                 0.2963,                0.33165,                0.15023,                 1.8144,                0.94974,                   0.79,                 1.5873,                0.95114,                0.81922,               0.007822,               0.007822,               0.007822
                     58,                 2.3454,                 1.1544,                 0.8075,                  2.273,                 1.1161,                0.82415,                0.69237,                0.29638,                 0.3337,                0.15058,                 1.8098,                0.94976,                0.78983,                 1.5855,                0.95086,                 0.8191,              0.0077824,              0.0077824,              0.0077824
                     59,                 2.3258,                 1.1364,                0.80295,                 2.2627,                 1.1062,                0.82047,                0.69082,                0.29883,                 0.3366,                0.15035,                 1.8068,                0.94945,                0.78957,                 1.5822,                0.95142,                0.81917,              0.0077428,              0.0077428,              0.0077428
                     60,                 2.3165,                 1.1542,                0.80741,                 2.2578,                  1.123,                0.82053,                0.69529,                 0.2963,                0.33457,                0.15082,                 1.8022,                0.94733,                0.78916,                 1.5805,                 0.9497,                0.81917,              0.0077032,              0.0077032,              0.0077032
                     61,                 2.2858,                   1.14,                0.79518,                 2.2242,                 1.1122,                0.81351,                0.69735,                 0.2963,                0.33507,                0.15045,                 1.7948,                0.94389,                0.78885,                 1.5797,                0.94612,                0.81894,              0.0076636,              0.0076636,              0.0076636
                     62,                   2.31,                 1.1398,                0.80491,                 2.2396,                 1.1122,                0.82038,                0.69513,                 0.2963,                0.33474,                0.15131,                 1.7913,                0.94274,                 0.7886,                 1.5813,                0.94486,                 0.8189,               0.007624,               0.007624,               0.007624
                     63,                 2.3197,                 1.1445,                0.80697,                 2.2419,                  1.112,                0.82342,                0.70157,                 0.2963,                0.33487,                0.15157,                  1.786,                0.94176,                0.78841,                 1.5781,                0.94442,                0.81877,              0.0075844,              0.0075844,              0.0075844
                     64,                 2.3255,                 1.1479,                0.79977,                 2.2639,                 1.1147,                0.81513,                0.70525,                 0.2963,                 0.3351,                0.15196,                 1.7844,                0.94112,                0.78852,                 1.5789,                0.94468,                0.81867,              0.0075448,              0.0075448,              0.0075448
                     65,                 2.3006,                 1.1343,                0.80401,                 2.2448,                 1.0983,                0.82185,                0.69868,                 0.2963,                0.33455,                0.15334,                  1.779,                0.93996,                 0.7884,                 1.5773,                0.94426,                0.81856,              0.0075052,              0.0075052,              0.0075052
                     66,                 2.2851,                 1.1319,                0.80571,                 2.2348,                 1.1001,                0.82079,                 0.6866,                0.29424,                0.33168,                0.15359,                 1.7757,                0.93863,                0.78822,                 1.5745,                0.94259,                0.81848,              0.0074656,              0.0074656,              0.0074656
                     67,                 2.2818,                 1.1075,                0.80419,                  2.227,                 1.0808,                0.82144,                0.68031,                0.29424,                0.33115,                0.15469,                 1.7731,                0.93683,                0.78803,                 1.5733,                0.94101,                0.81833,               0.007426,               0.007426,               0.007426
                     68,                 2.2709,                 1.1494,                0.80543,                 2.2122,                 1.1118,                0.82108,                0.66931,                0.29218,                0.32864,                0.15424,                 1.7707,                0.93647,                0.78794,                 1.5714,                0.94013,                0.81821,              0.0073864,              0.0073864,              0.0073864
                     69,                 2.3047,                 1.1279,                0.81032,                 2.2545,                  1.103,                0.82311,                0.67142,                0.29218,                0.32853,                0.15411,                 1.7687,                0.93506,                0.78801,                 1.5702,                0.93806,                0.81828,              0.0073468,              0.0073468,              0.0073468
                     70,                   2.31,                 1.1368,                 0.8067,                 2.2362,                 1.0983,                0.82219,                 0.6633,                0.29218,                0.33131,                0.15486,                 1.7673,                0.93423,                0.78819,                 1.5669,                0.93677,                0.81824,              0.0073072,              0.0073072,              0.0073072
                     71,                 2.2381,                 1.0911,                0.80495,                 2.1798,                  1.065,                 0.8189,                0.66316,                0.29218,                0.33128,                0.15481,                 1.7672,                0.93278,                0.78819,                 1.5662,                0.93482,                0.81823,              0.0072676,              0.0072676,              0.0072676
                     72,                 2.2685,                 1.1149,                 0.8076,                 2.2141,                 1.0886,                 0.8211,                0.67531,                0.29101,                  0.332,                0.15484,                  1.767,                0.93157,                0.78812,                  1.565,                0.93334,                0.81819,               0.007228,               0.007228,               0.007228
                     73,                 2.2828,                 1.1272,                 0.8079,                 2.2333,                 1.0926,                0.82353,                 0.6741,                0.29012,                0.33195,                0.15545,                 1.7639,                0.93013,                0.78786,                 1.5633,                  0.932,                0.81815,              0.0071884,              0.0071884,              0.0071884
