                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                 2.1526,                 1.0123,                0.80206,                 2.0891,                0.97995,                0.81491,                0.73214,                0.30933,                0.36167,                0.17163,                 1.6045,                0.82778,                0.78136,                 1.4895,                0.81107,                0.81609,              0.0073072,              0.0073072,              0.0073072
                     71,                 2.0914,                0.99314,                0.79823,                 2.0381,                0.96562,                0.81161,                0.73296,                 0.3107,                0.36176,                0.17153,                 1.6003,                0.82577,                 0.7812,                 1.4885,                0.80927,                0.81598,              0.0072676,              0.0072676,              0.0072676
                     72,                 2.1246,                0.99666,                0.80099,                 2.0646,                0.96938,                0.81425,                 0.7303,                0.30658,                 0.3616,                0.17316,                 1.5975,                0.82308,                0.78117,                 1.4875,                0.80715,                0.81585,               0.007228,               0.007228,               0.007228
                     73,                 2.1452,                 1.0178,                0.80098,                 2.1074,                0.98627,                0.81633,                0.73559,                0.30338,                0.36104,                0.17326,                 1.5929,                0.81898,                0.78096,                 1.4866,                0.80299,                0.81577,              0.0071884,              0.0071884,              0.0071884
                     74,                 2.1241,                0.99755,                0.79237,                 2.0738,                0.96314,                0.81035,                0.73648,                0.30479,                0.36105,                0.17273,                  1.589,                0.81569,                 0.7809,                 1.4865,                0.80045,                0.81581,              0.0071488,              0.0071488,              0.0071488
                     75,                 2.0919,                0.99571,                0.79611,                 2.0531,                 0.9678,                0.81162,                0.73679,                0.30526,                0.36031,                0.17369,                 1.5848,                0.81257,                0.78083,                 1.4841,                0.79685,                0.81579,              0.0071092,              0.0071092,              0.0071092
                     76,                 2.1015,                0.97682,                0.79421,                 2.0574,                0.94179,                0.81068,                0.73487,                0.30453,                0.36106,                0.17485,                 1.5819,                0.81034,                0.78078,                 1.4823,                0.79397,                0.81585,              0.0070696,              0.0070696,              0.0070696
                     77,                 2.0862,                0.97112,                 0.7931,                 2.0488,                0.93503,                0.81041,                0.73792,                0.30247,                0.36087,                0.17461,                 1.5788,                0.80822,                 0.7807,                 1.4816,                0.79038,                0.81597,                0.00703,                0.00703,                0.00703
                     78,                 2.0763,                 0.9783,                0.79255,                 2.0243,                0.94493,                0.80955,                0.73567,                0.30041,                0.36136,                0.17502,                  1.579,                0.80571,                0.78059,                 1.4841,                0.78664,                0.81603,              0.0069904,              0.0069904,              0.0069904
                     79,                 2.0783,                0.97139,                 0.7883,                 2.0387,                0.94883,                0.80387,                0.73377,                0.30056,                0.36179,                0.17548,                 1.5787,                0.80343,                0.78054,                 1.4851,                0.78365,                0.81599,              0.0069508,              0.0069508,              0.0069508
                     80,                 2.0956,                0.98426,                0.80018,                 2.0466,                0.95222,                0.81096,                0.73398,                0.30088,                0.36173,                 0.1755,                 1.5774,                0.80128,                 0.7805,                 1.4839,                0.78049,                0.81596,              0.0069112,              0.0069112,              0.0069112
                     81,                 2.0794,                0.96833,                 0.7967,                 2.0256,                 0.9344,                0.81253,                0.73759,                0.30075,                 0.3622,                0.17577,                 1.5768,                0.80016,                0.78048,                 1.4838,                0.77889,                0.81593,              0.0068716,              0.0068716,              0.0068716
                     82,                 2.0558,                0.95703,                0.79277,                 2.0048,                0.92259,                0.80782,                0.74159,                0.30115,                0.36372,                0.17585,                 1.5755,                0.79904,                0.78044,                  1.482,                0.77708,                0.81589,               0.006832,               0.006832,               0.006832
                     83,                 2.0489,                0.96193,                0.79367,                 2.0047,                 0.9349,                  0.809,                0.73902,                0.30299,                0.36421,                0.17677,                 1.5749,                0.79667,                0.78046,                  1.481,                0.77448,                0.81592,              0.0067924,              0.0067924,              0.0067924
                     84,                 2.0638,                0.96644,                0.79436,                 2.0154,                0.93061,                0.81092,                0.74145,                0.30683,                0.36469,                0.17729,                 1.5752,                0.79582,                0.78055,                 1.4816,                0.77177,                0.81588,              0.0067528,              0.0067528,              0.0067528
                     85,                 2.0843,                   0.99,                0.79562,                 2.0243,                  0.958,                0.80846,                0.74181,                0.30741,                0.36447,                0.17742,                 1.5758,                0.79492,                0.78062,                 1.4814,                0.77082,                 0.8158,              0.0067132,              0.0067132,              0.0067132
                     86,                 2.0583,                0.96693,                0.79419,                 2.0006,                0.92687,                0.81048,                0.74652,                0.30906,                 0.3649,                0.17754,                 1.5747,                0.79362,                0.78065,                 1.4798,                0.76899,                0.81576,              0.0066736,              0.0066736,              0.0066736
                     87,                 2.0423,                0.95032,                0.79111,                 1.9918,                0.91063,                0.80866,                0.74223,                 0.3107,                0.36312,                0.17798,                 1.5713,                0.79192,                0.78062,                 1.4758,                0.76706,                0.81563,               0.006634,               0.006634,               0.006634
                     88,                 2.0508,                 0.9661,                0.79644,                 2.0017,                 0.9399,                0.80911,                0.74035,                0.31687,                0.36338,                0.17815,                 1.5687,                0.79043,                0.78062,                 1.4732,                0.76541,                0.81554,              0.0065944,              0.0065944,              0.0065944
                     89,                 2.0564,                0.95142,                0.78578,                 2.0246,                0.91944,                0.80466,                0.74815,                0.31784,                0.36637,                 0.1784,                 1.5665,                0.78874,                 0.7805,                 1.4729,                0.76379,                0.81546,              0.0065548,              0.0065548,              0.0065548
                     90,                 2.0174,                0.94741,                0.79096,                 1.9889,                0.92216,                0.80759,                 0.7491,                0.31946,                0.36715,                0.17789,                 1.5656,                0.78748,                0.78042,                 1.4732,                0.76261,                0.81547,              0.0065152,              0.0065152,              0.0065152
                     91,                 2.0136,                0.93658,                0.79306,                 1.9614,                0.90816,                0.80747,                0.75666,                 0.3199,                0.36734,                0.17776,                 1.5627,                 0.7861,                0.78034,                 1.4711,                0.76136,                0.81537,              0.0064756,              0.0064756,              0.0064756
                     92,                 2.0149,                 0.9342,                0.79651,                 1.9736,                0.90126,                0.81149,                0.75852,                0.32316,                0.36779,                 0.1787,                 1.5605,                0.78401,                0.78031,                 1.4691,                0.75873,                0.81524,               0.006436,               0.006436,               0.006436
                     93,                 2.0069,                0.96028,                0.78981,                 1.9715,                0.93513,                0.80639,                0.75976,                0.32536,                0.36841,                0.17859,                 1.5585,                0.78247,                0.78022,                 1.4669,                0.75716,                0.81512,              0.0063964,              0.0063964,              0.0063964
                     94,                 2.0135,                0.92228,                0.78799,                 1.9644,                0.89591,                0.80721,                0.75629,                0.32716,                 0.3666,                0.17906,                 1.5583,                0.78138,                0.78021,                 1.4645,                0.75602,                0.81506,              0.0063568,              0.0063568,              0.0063568
                     95,                 2.0145,                0.94704,                0.79169,                 1.9605,                 0.9172,                0.80941,                0.75989,                0.32716,                0.36761,                0.17884,                 1.5571,                0.77973,                0.78024,                 1.4631,                 0.7543,                0.81508,              0.0063172,              0.0063172,              0.0063172
                     96,                 2.0043,                0.92442,                0.78639,                 1.9567,                0.88479,                 0.8041,                0.75979,                0.32716,                0.36707,                0.17895,                 1.5535,                0.77684,                0.78012,                 1.4612,                 0.7514,                0.81501,              0.0062776,              0.0062776,              0.0062776
                     97,                 1.9638,                0.93301,                0.78739,                 1.9429,                0.90833,                0.80553,                0.75627,                 0.3256,                0.36552,                0.17946,                 1.5518,                0.77469,                0.78013,                   1.46,                0.74873,                0.81499,               0.006238,               0.006238,               0.006238
