                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     82,                   3.69,                0.90906,                0.78027,                 3.7292,                0.92348,                0.77645,                0.69299,                0.36227,                0.38023,                0.18103,                 3.3364,                0.87044,                0.77543,                 3.3832,                0.83748,                0.77438,             0.00077023,             0.00077023,             0.00077023
                     83,                 3.7496,                 0.9251,                0.78328,                 3.7822,                0.94057,                0.77867,                0.70896,                0.36089,                 0.3805,                0.18104,                 3.3306,                0.86809,                 0.7753,                 3.3808,                0.83437,                0.77427,             0.00076496,             0.00076496,             0.00076496
                     84,                 3.7482,                0.91915,                0.78285,                 3.7869,                0.93449,                0.77925,                0.70501,                0.36008,                 0.3806,                0.18158,                 3.3243,                0.86635,                0.77522,                  3.376,                0.83121,                0.77417,             0.00075965,             0.00075965,             0.00075965
                     85,                 3.7532,                0.94425,                0.78254,                  3.757,                0.96124,                0.77575,                0.71095,                0.36439,                 0.3809,                0.18203,                 3.3204,                 0.8637,                0.77517,                 3.3718,                0.82842,                0.77406,             0.00075429,             0.00075429,             0.00075429
                     86,                 3.7229,                  0.915,                  0.782,                 3.7581,                0.93313,                0.77749,                0.70885,                0.36069,                0.37803,                0.18176,                 3.3157,                0.86145,                0.77518,                 3.3671,                0.82547,                0.77397,              0.0007489,              0.0007489,              0.0007489
                     87,                 3.6865,                0.90577,                0.77953,                 3.7236,                0.91916,                 0.7777,                0.70782,                 0.3589,                0.37767,                 0.1828,                 3.3113,                0.85978,                0.77513,                 3.3624,                0.82345,                 0.7739,             0.00074347,             0.00074347,             0.00074347
                     88,                 3.7071,                0.91325,                0.78392,                  3.744,                0.92908,                0.77842,                0.70626,                0.36626,                0.38016,                0.18311,                 3.3057,                0.85757,                0.77512,                 3.3562,                0.82085,                0.77388,               0.000738,               0.000738,               0.000738
                     89,                 3.6868,                0.90255,                0.77316,                 3.7216,                0.91853,                0.77152,                0.71955,                0.36626,                0.38014,                0.18328,                 3.2999,                 0.8552,                0.77508,                  3.352,                0.81793,                0.77382,             0.00073249,             0.00073249,             0.00073249
                     90,                 3.6547,                 0.9096,                0.78016,                 3.6755,                0.92604,                0.77569,                0.72643,                0.36626,                0.38026,                0.18339,                 3.2959,                0.85311,                0.77507,                 3.3456,                0.81535,                0.77374,             0.00072695,             0.00072695,             0.00072695
                     91,                 3.6329,                0.89983,                0.78156,                 3.6757,                0.91158,                0.77647,                0.72851,                0.36441,                0.38124,                 0.1835,                 3.2906,                0.85195,                0.77503,                 3.3392,                0.81281,                0.77367,             0.00072137,             0.00072137,             0.00072137
                     92,                 3.6221,                0.89775,                0.78538,                 3.6478,                0.91275,                0.78045,                0.72216,                 0.3642,                0.38115,                0.18312,                 3.2826,                0.85028,                0.77481,                 3.3303,                 0.8108,                0.77355,             0.00071576,             0.00071576,             0.00071576
                     93,                 3.6447,                0.90491,                0.77804,                 3.6734,                0.91848,                0.77301,                0.72636,                0.36626,                0.38127,                0.18402,                  3.275,                0.84975,                0.77464,                 3.3235,                0.81021,                0.77343,             0.00071012,             0.00071012,             0.00071012
                     94,                 3.6319,                0.86617,                0.77684,                 3.6745,                0.88195,                0.77414,                0.72985,                 0.3669,                0.38184,                0.18383,                 3.2701,                0.84907,                0.77451,                 3.3184,                0.80926,                0.77333,             0.00070444,             0.00070444,             0.00070444
                     95,                  3.613,                0.89037,                0.77878,                 3.6669,                0.90612,                 0.7763,                0.72977,                0.36675,                0.38169,                0.18369,                 3.2629,                0.84721,                0.77428,                 3.3135,                0.80812,                0.77319,             0.00069873,             0.00069873,             0.00069873
                     96,                 3.6224,                0.88685,                0.77519,                 3.6552,                0.89539,                0.77252,                0.72602,                0.36626,                 0.3816,                0.18359,                 3.2562,                0.84539,                 0.7741,                   3.31,                0.80732,                0.77305,             0.00069299,             0.00069299,             0.00069299
                     97,                 3.5495,                0.88932,                0.77797,                 3.5936,                 0.9048,                0.77358,                0.72895,                0.36626,                0.38158,                  0.184,                 3.2489,                0.84381,                0.77399,                 3.3033,                  0.806,                0.77292,             0.00068722,             0.00068722,             0.00068722
                     98,                 3.5824,                0.88762,                0.78208,                 3.6041,                0.90361,                0.77605,                0.72288,                0.36499,                0.38338,                0.18467,                 3.2431,                0.84226,                0.77392,                 3.2963,                0.80442,                 0.7728,             0.00068142,             0.00068142,             0.00068142
                     99,                 3.5793,                0.87179,                0.77858,                 3.6147,                0.88481,                0.77428,                0.72574,                0.36481,                0.38321,                0.18515,                 3.2362,                0.84046,                 0.7738,                 3.2904,                0.80257,                0.77267,              0.0006756,              0.0006756,              0.0006756
                    100,                  3.549,                0.87889,                0.77556,                 3.5926,                0.89389,                0.77207,                0.72053,                0.36074,                 0.3827,                0.18612,                 3.2299,                0.83865,                0.77373,                 3.2845,                0.80102,                0.77256,             0.00066975,             0.00066975,             0.00066975
                    101,                 3.5616,                0.86971,                0.78321,                 3.5989,                0.88249,                0.77662,                0.72647,                0.36067,                0.38286,                0.18623,                 3.2252,                0.83576,                0.77372,                 3.2778,                0.79856,                0.77247,             0.00066387,             0.00066387,             0.00066387
